Código Departamento,Código Municipio,Código Centro Poblado,Nombre Departamento,Nombre Municipio,Nombre Centro Poblado,Tipo Centro Poblado,Longitud,,Latitud,Distrito,Tipo de Municipio,Area Metropolitana
05,05113,05113008,ANTIOQUIA,BURITICÁ,LA MARIELA,CASERÍO (CAS),"-75,912529903896",,"6,8099217718552",,MUNICIPIO,
05,05120,05120000,ANTIOQUIA,CÁCERES,CÁCERES,CABECERA MUNICIPAL (CM),"-75,3529801717",,"7,57506519303",,MUNICIPIO,
05,05120,05120002,ANTIOQUIA,CÁCERES,EL JARDÍN (TAMANÁ),CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,254960254",,"7,75236957508",,MUNICIPIO,
05,05120,05120003,ANTIOQUIA,CÁCERES,GUARUMO,CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,2079793972",,"7,85498868379",,MUNICIPIO,
05,05120,05120004,ANTIOQUIA,CÁCERES,MANIZALES,CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,4144878526",,"7,8362090844",,MUNICIPIO,
05,05120,05120006,ANTIOQUIA,CÁCERES,PUERTO BÉLGICA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,2834493452",,"7,66608999365",,MUNICIPIO,
05,05120,05120010,ANTIOQUIA,CÁCERES,PIAMONTE,CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,2036301087",,"7,78681980293",,MUNICIPIO,
05,05120,05120012,ANTIOQUIA,CÁCERES,RÍO MAN,CASERÍO (CAS),"-75,2080615256",,"7,94450748523",,MUNICIPIO,
05,05120,05120013,ANTIOQUIA,CÁCERES,LAS PAMPAS,CASERÍO (CAS),"-75,2262667700716",,"7,6694653813686",,MUNICIPIO,
05,05120,05120014,ANTIOQUIA,CÁCERES,NICARAGUA,CASERÍO (CAS),"-75,2262667700716",,"7,6694653813686",,MUNICIPIO,
05,05120,05120015,ANTIOQUIA,CÁCERES,PUERTO SANTO,CASERÍO (CAS),"-75,2262667700716",,"7,6694653813686",,MUNICIPIO,
05,05125,05125000,ANTIOQUIA,CAICEDO,CAICEDO,CABECERA MUNICIPAL (CM),"-75,984153352",,"6,40578758966",,MUNICIPIO,
05,05129,05129000,ANTIOQUIA,CALDAS,CALDAS,CABECERA MUNICIPAL (CM),"-75,6344938043",,"6,0915778464",,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
05,05129,05129001,ANTIOQUIA,CALDAS,EL CAÑO,CENTRO POBLADO (CP),"-75,6398930826",,"6,10750371862",,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
05,05129,05129002,ANTIOQUIA,CALDAS,LA RAYA,CENTRO POBLADO (CP),"-75,6397770471",,"6,11104551694",,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
05,05129,05129004,ANTIOQUIA,CALDAS,LA MIEL,CENTRO POBLADO (CP),"-75,6228920401",,"6,10264842473",,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
05,05129,05129005,ANTIOQUIA,CALDAS,LA CORRALA,CENTRO POBLADO (CP),"-75,6259690005",,"6,08744593946",,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
05,05129,05129006,ANTIOQUIA,CALDAS,PRIMAVERA  SANTA CRUZ,CENTRO POBLADO (CP),"-75,6361845119",,"6,06829284214",,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
05,05129,05129007,ANTIOQUIA,CALDAS,EL RAIZAL,CENTRO POBLADO (CP),"-75,6447746389",,"6,08793626975",,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
05,05129,05129008,ANTIOQUIA,CALDAS,LA CLARA,CENTRO POBLADO (CP),"-75,62005428",,"6,04854350794",,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
05,05129,05129009,ANTIOQUIA,CALDAS,LA QUIEBRA,CENTRO POBLADO (CP),"-75,6476722556",,"6,06127106433",,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
05,05129,05129010,ANTIOQUIA,CALDAS,LA SALADA PARTE BAJA,CENTRO POBLADO (CP),"-75,6254125312",,"6,04586857514",,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
05,05129,05129011,ANTIOQUIA,CALDAS,LA TOLVA,CENTRO POBLADO (CP),"-75,6416103876",,"6,05923119627",,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
05,05129,05129012,ANTIOQUIA,CALDAS,LA VALERIA,CENTRO POBLADO (CP),"-75,6491048414",,"6,09321855807",,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
05,05129,05129013,ANTIOQUIA,CALDAS,LA AGUACATALA,CENTRO POBLADO (CP),"-75,6266450152955",,"6,0539610920549",,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
05,05129,05129014,ANTIOQUIA,CALDAS,LA CORRALITA,CENTRO POBLADO (CP),"-75,6266450152955",,"6,0539610920549",,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
05,05129,05129015,ANTIOQUIA,CALDAS,LA CHUSCALA,CENTRO POBLADO (CP),"-75,6266450152955",,"6,0539610920549",,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
05,05129,05129016,ANTIOQUIA,CALDAS,SALINAS,CENTRO POBLADO (CP),"-75,6266450152955",,"6,0539610920549",,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
05,05134,05134000,ANTIOQUIA,CAMPAMENTO,CAMPAMENTO,CABECERA MUNICIPAL (CM),"-75,2953334406",,"6,97898982025",,MUNICIPIO,
05,05134,05134001,ANTIOQUIA,CAMPAMENTO,LA CHIQUITA,CABECERA INSPECCIÓN DE POLICÍA (IP),"-75,2893664542",,"7,03899274935",,MUNICIPIO,
05,05134,05134002,ANTIOQUIA,CAMPAMENTO,LA SOLITA,CASERÍO (CAS),"-75,2893664542",,"7,03899274935",,MUNICIPIO,
05,05134,05134003,ANTIOQUIA,CAMPAMENTO,LLANADAS,CASERÍO (CAS),"-75,2893664542",,"7,03899274935",,MUNICIPIO,
05,05138,05138000,ANTIOQUIA,CAÑASGORDAS,CAÑASGORDAS,CABECERA MUNICIPAL (CM),"-76,0302047407",,"6,75976724617",,MUNICIPIO,
05,05138,05138001,ANTIOQUIA,CAÑASGORDAS,BUENOS AIRES - PARTE ALTA,CASERÍO (CAS),"-76,0104235071",,"6,72823612596",,MUNICIPIO,
05,05138,05138002,ANTIOQUIA,CAÑASGORDAS,CESTILLAL,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,07330141",,"6,85264216964",,MUNICIPIO,
05,05138,05138003,ANTIOQUIA,CAÑASGORDAS,JUNTAS DE URAMITA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,0312605396",,"6,92126849315",,MUNICIPIO,
05,05138,05138005,ANTIOQUIA,CAÑASGORDAS,SAN PASCUAL,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,0466197862",,"6,84706314997",,MUNICIPIO,
05,05138,05138009,ANTIOQUIA,CAÑASGORDAS,VILLA VICTORIA,CASERÍO (CAS),"-76,0270197033382",,"6,8147645154266",,MUNICIPIO,
05,05142,05142000,ANTIOQUIA,CARACOLÍ,CARACOLÍ,CABECERA MUNICIPAL (CM),"-74,7592025032",,"6,40250922802",,MUNICIPIO,
05,05145,05145000,ANTIOQUIA,CARAMANTA,CARAMANTA,CABECERA MUNICIPAL (CM),"-75,6453315664",,"5,54909478613",,MUNICIPIO,
05,05145,05145001,ANTIOQUIA,CARAMANTA,ALEGRÍAS,CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,610465053",,"5,55038551334",,MUNICIPIO,
05,05145,05145002,ANTIOQUIA,CARAMANTA,SUCRE,CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,6065677217",,"5,58048882391",,MUNICIPIO,
05,05147,05147000,ANTIOQUIA,CAREPA,CAREPA,CABECERA MUNICIPAL (CM),"-76,6531189552",,"7,75420419468",,MUNICIPIO,
05,05147,05147003,ANTIOQUIA,CAREPA,PIEDRAS BLANCAS,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,5562580913",,"7,74563160069",,MUNICIPIO,
05,05147,05147004,ANTIOQUIA,CAREPA,ZUNGO EMBARCADERO - PUEBLO NUEVO,CASERÍO (CAS),"-76,7389267671",,"7,84797807196",,MUNICIPIO,
05,05147,05147005,ANTIOQUIA,CAREPA,ZUNGO EMBARCADERO - 11 DE NOVIEMBRE,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,7345684702",,"7,84682659076",,MUNICIPIO,
05,05147,05147006,ANTIOQUIA,CAREPA,CASA VERDE,CASERÍO (CAS),"-76,6536803626",,"7,78997743602",,MUNICIPIO,
05,05147,05147007,ANTIOQUIA,CAREPA,EL ENCANTO,CASERÍO (CAS),"-76,7116712051",,"7,74936885414",,MUNICIPIO,
05,05147,05147008,ANTIOQUIA,CAREPA,ZUNGO EMBARCADERO - 28 DE OCTUBRE,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,7433305247",,"7,85056822599",,MUNICIPIO,
05,05147,05147009,ANTIOQUIA,CAREPA,BELENCITO,CASERÍO (CAS),"-76,6595955568446",,"7,7881867543729",,MUNICIPIO,
05,05147,05147010,ANTIOQUIA,CAREPA,BOSQUES DE LOS ALMENDROS,CASERÍO (CAS),"-76,6595955568446",,"7,7881867543729",,MUNICIPIO,
05,05147,05147011,ANTIOQUIA,CAREPA,CAREPITA CANALUNO,CASERÍO (CAS),"-76,6595955568446",,"7,7881867543729",,MUNICIPIO,
05,05147,05147012,ANTIOQUIA,CAREPA,SACRAMENTO LA LUCHA,CASERÍO (CAS),"-76,6595955568446",,"7,7881867543729",,MUNICIPIO,
05,05148,05148000,ANTIOQUIA,EL CARMEN DE VIBORAL,EL CARMEN DE VIBORAL,CABECERA MUNICIPAL (CM),"-75,335269012",,"6,08497157368",,MUNICIPIO,
05,05148,05148003,ANTIOQUIA,EL CARMEN DE VIBORAL,AGUAS CLARAS,CASERÍO (CAS),"-75,263218904",,"5,97810470819",,MUNICIPIO,
05,05148,05148005,ANTIOQUIA,EL CARMEN DE VIBORAL,LA CHAPA,CASERÍO (CAS),"-75,263218904",,"5,97810470819",,MUNICIPIO,
05,05148,05148006,ANTIOQUIA,EL CARMEN DE VIBORAL,CAMPO ALEGRE,CASERÍO (CAS),"-75,263218180962",,"5,9780469281481",,MUNICIPIO,
05,05148,05148008,ANTIOQUIA,EL CARMEN DE VIBORAL,LA AURORA - LAS BRISAS,CASERÍO (CAS),"-75,3271308049",,"6,08411847855",,MUNICIPIO,
05,05150,05150000,ANTIOQUIA,CAROLINA,CAROLINA DEL PRINCIPE,CABECERA MUNICIPAL (CM),"-75,2835999381",,"6,72599435248",,MUNICIPIO,
05,05154,05154000,ANTIOQUIA,CAUCASIA,CAUCASIA,CABECERA MUNICIPAL (CM),"-75,1985143435",,"7,97776036994",,MUNICIPIO,
05,05154,05154003,ANTIOQUIA,CAUCASIA,CUTURÚ,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,7870071356",,"7,72700197818",,MUNICIPIO,
05,05154,05154006,ANTIOQUIA,CAUCASIA,MARGENTO,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,9519501192",,"8,03729580417",,MUNICIPIO,
05,05154,05154008,ANTIOQUIA,CAUCASIA,PALANCA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,0223893325",,"8,00728551935",,MUNICIPIO,
05,05154,05154009,ANTIOQUIA,CAUCASIA,PALOMAR,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,9750971348",,"8,00081480183",,MUNICIPIO,
05,05154,05154012,ANTIOQUIA,CAUCASIA,SANTA ROSITA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,3249749816",,"7,92143516399",,MUNICIPIO,
05,05154,05154020,ANTIOQUIA,CAUCASIA,PUERTO TRIANA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,8929917397",,"7,68377022367",,MUNICIPIO,
05,05154,05154022,ANTIOQUIA,CAUCASIA,LA ILUSIÓN,CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,0919479104",,"8,02141862141",,MUNICIPIO,
05,05154,05154023,ANTIOQUIA,CAUCASIA,CACERÍ,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,9322131713",,"7,80840156958",,MUNICIPIO,
05,05154,05154024,ANTIOQUIA,CAUCASIA,EL PANDO,CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,0697659757",,"7,79348071843",,MUNICIPIO,
05,05154,05154025,ANTIOQUIA,CAUCASIA,CAMPO ALEGRE,CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,2447641041",,"8,00766854295",,MUNICIPIO,
05,05154,05154026,ANTIOQUIA,CAUCASIA,EL CHINO,CENTRO POBLADO (CP),"-75,093078605",,"8,01032845572",,MUNICIPIO,
05,05154,05154027,ANTIOQUIA,CAUCASIA,LA ESMERALDA,CENTRO POBLADO (CP),"-75,1274643589",,"8,00307370759",,MUNICIPIO,
05,05154,05154031,ANTIOQUIA,CAUCASIA,VILLA DEL SOCORRO,CENTRO POBLADO (CP),"-75,0068337537",,"8,04795053563",,MUNICIPIO,
05,05154,05154032,ANTIOQUIA,CAUCASIA,CASERIO CONJUNTO CAÑO FISTULA,CASERÍO (CAS),"-75,0329712936705",,"7,8649944732995",,MUNICIPIO,
05,05154,05154033,ANTIOQUIA,CAUCASIA,PUEBLO NUEVO,CENTRO POBLADO (CP),"-75,0329712936705",,"7,8649944732995",,MUNICIPIO,
05,05172,05172000,ANTIOQUIA,CHIGORODÓ,CHIGORODÓ,CABECERA MUNICIPAL (CM),"-76,6815647246",,"7,66615644949",,MUNICIPIO,
05,05172,05172003,ANTIOQUIA,CHIGORODÓ,BARRANQUILLITA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,6965756188",,"7,57032711358",,MUNICIPIO,
05,05172,05172007,ANTIOQUIA,CHIGORODÓ,GUAPA CARRETERAS,CENTRO POBLADO (CP),"-76,6429795895",,"7,63013474341",,MUNICIPIO,
05,05172,05172013,ANTIOQUIA,CHIGORODÓ,JURADO,CENTRO POBLADO (CP),"-76,6429795895",,"7,63013474341",,MUNICIPIO,
05,05172,05172014,ANTIOQUIA,CHIGORODÓ,CAMPITAS,CENTRO POBLADO (CP),"-76,6429770112857",,"7,6300821288945",,MUNICIPIO,
05,05172,05172015,ANTIOQUIA,CHIGORODÓ,CHAMPITA SECTOR LA GRANJA,CENTRO POBLADO (CP),"-76,6429770112857",,"7,6300821288945",,MUNICIPIO,
05,05190,05190000,ANTIOQUIA,CISNEROS,CISNEROS,CABECERA MUNICIPAL (CM),"-75,0862390602",,"6,53887519896",,MUNICIPIO,
05,05197,05197000,ANTIOQUIA,COCORNÁ,COCORNÁ,CABECERA MUNICIPAL (CM),"-75,1856126097",,"6,05788879642",,MUNICIPIO,
05,05197,05197005,ANTIOQUIA,COCORNÁ,LA PIÑUELA,CENTRO POBLADO (CP),"-75,1697466143",,"6,03025778454",,MUNICIPIO,
05,05197,05197013,ANTIOQUIA,COCORNÁ,EL MOLINO,CENTRO POBLADO (CP),"-75,1624285520562",,"6,0075367001273",,MUNICIPIO,
05,05206,05206000,ANTIOQUIA,CONCEPCIÓN,CONCEPCIÓN,CABECERA MUNICIPAL (CM),"-75,256527061",,"6,39397607889",,MUNICIPIO,
05,05209,05209000,ANTIOQUIA,CONCORDIA,CONCORDIA,CABECERA MUNICIPAL (CM),"-75,9082819051",,"6,04714827298",,MUNICIPIO,
05,05209,05209001,ANTIOQUIA,CONCORDIA,EL SOCORRO,CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,9004442512",,"6,12073379068",,MUNICIPIO,
05,05209,05209006,ANTIOQUIA,CONCORDIA,EL GOLPE,CABECERA INSPECCIÓN DE POLICÍA (IP),"-75,9009343807",,"6,05407257858",,MUNICIPIO,
05,05209,05209007,ANTIOQUIA,CONCORDIA,SALAZAR,CASERÍO (CAS),"-75,9096358944",,"6,03862272593",,MUNICIPIO,
05,05212,05212000,ANTIOQUIA,COPACABANA,COPACABANA,CABECERA MUNICIPAL (CM),"-75,5024226761",,"6,35822753091",,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
05,05212,05212005,ANTIOQUIA,COPACABANA,EL SALADO,CENTRO POBLADO (CP),"-75,5011381971",,"6,35426576336",,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
05,05212,05212008,ANTIOQUIA,COPACABANA,CABUYAL,CENTRO POBLADO (CP),"-75,5011381971",,"6,35426576336",,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
05,05212,05212011,ANTIOQUIA,COPACABANA,ZARZAL (LA LUZ),CASERÍO (CAS),"-75,5011381971",,"6,35426576336",,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
05,05212,05212017,ANTIOQUIA,COPACABANA,EL LLANO,CENTRO POBLADO (CP),"-75,5011465895246",,"6,3542127043616",,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
05,05212,05212018,ANTIOQUIA,COPACABANA,EL CONVENTO,CENTRO POBLADO (CP),"-75,5011381971",,"6,35426576336",,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
05,05212,05212019,ANTIOQUIA,COPACABANA,EL NORAL,CENTRO POBLADO (CP),"-75,5011381971",,"6,35426576336",,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
05,05234,05234000,ANTIOQUIA,DABEIBA,DABEIBA,CABECERA MUNICIPAL (CM),"-76,2629740972",,"7,00003402635",,MUNICIPIO,
05,05234,05234004,ANTIOQUIA,DABEIBA,SAN JOSE DE URAMA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,1447886993",,"7,01752235585",,MUNICIPIO,
05,05234,05234008,ANTIOQUIA,DABEIBA,ARMENIA - CAMPARRUSIA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,0367884287",,"7,00057842976",,MUNICIPIO,
05,05234,05234010,ANTIOQUIA,DABEIBA,LAS CRUCES DE URAMA,CABECERA INSPECCIÓN DE POLICÍA (IP),"-76,2000539736",,"7,01619268972",,MUNICIPIO,
05,05234,05234012,ANTIOQUIA,DABEIBA,CHIMIADÓ LLANO GRANDE,CABECERA INSPECCIÓN DE POLICÍA (IP),"-76,3112590062",,"6,99820708286",,MUNICIPIO,
05,05234,05234014,ANTIOQUIA,DABEIBA,EL BOTÓN,CASERÍO (CAS),"-76,255327411",,"6,92425311273",,MUNICIPIO,
05,05234,05234017,ANTIOQUIA,DABEIBA,BETANIA PUENTE NUEVO,CASERÍO (CAS),"-76,3113011954081",,"6,998158707448",,MUNICIPIO,
05,05234,05234018,ANTIOQUIA,DABEIBA,CARA COLON,CASERÍO (CAS),"-76,3113011954081",,"6,998158707448",,MUNICIPIO,
05,05234,05234019,ANTIOQUIA,DABEIBA,LA BALSITA,CASERÍO (CAS),"-76,3113011954081",,"6,998158707448",,MUNICIPIO,
05,05237,05237000,ANTIOQUIA,DONMATÍAS,DONMATÍAS,CABECERA MUNICIPAL (CM),"-75,3940951645",,"6,48588534626",,MUNICIPIO,
05,05237,05237001,ANTIOQUIA,DONMATÍAS,BELLAVISTA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,2859903962",,"6,54034618015",,MUNICIPIO,
05,05237,05237003,ANTIOQUIA,DONMATÍAS,ARENALES,CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,3665213721534",,"6,5055053919604",,MUNICIPIO,
05,05237,05237004,ANTIOQUIA,DONMATÍAS,MONTERA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,3665213721534",,"6,5055053919604",,MUNICIPIO,
05,05237,05237005,ANTIOQUIA,DONMATÍAS,PRADERA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,3665213721534",,"6,5055053919604",,MUNICIPIO,
05,05240,05240000,ANTIOQUIA,EBÉJICO,EBÉJICO,CABECERA MUNICIPAL (CM),"-75,7668777263",,"6,327259705",,MUNICIPIO,
05,05240,05240001,ANTIOQUIA,EBÉJICO,BRASIL,CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,7325163443",,"6,33984232651",,MUNICIPIO,
05,05240,05240003,ANTIOQUIA,EBÉJICO,SEVILLA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,7845194979",,"6,29399776169",,MUNICIPIO,
05,05240,05240008,ANTIOQUIA,EBÉJICO,EL ZARZAL,CABECERA INSPECCIÓN DE POLICÍA (IP),"-75,7831735994984",,"6,3260076600014",,MUNICIPIO,
05,05240,05240011,ANTIOQUIA,EBÉJICO,LA CLARA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,7831735994984",,"6,3260076600014",,MUNICIPIO,
05,05240,05240012,ANTIOQUIA,EBÉJICO,FATIMA,CENTRO POBLADO (CP),"-75,7831735994984",,"6,3260076600014",,MUNICIPIO,
05,05250,05250000,ANTIOQUIA,EL BAGRE,EL BAGRE,CABECERA MUNICIPAL (CM),"-74,8047104261",,"7,59295465249",,MUNICIPIO,
05,05250,05250002,ANTIOQUIA,EL BAGRE,PUERTO CLAVER,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,7525885691",,"7,7117357199",,MUNICIPIO,
05,05250,05250004,ANTIOQUIA,EL BAGRE,PUERTO LÓPEZ,CENTRO POBLADO (CP),"-74,6875284127",,"7,43809736535",,MUNICIPIO,
05,05250,05250005,ANTIOQUIA,EL BAGRE,EL REAL,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,7834531716",,"7,6248358925",,MUNICIPIO,
05,05250,05250006,ANTIOQUIA,EL BAGRE,LA CORONA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,6725975721",,"7,63090758734",,MUNICIPIO,
05,05250,05250007,ANTIOQUIA,EL BAGRE,LAS NEGRITAS,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,6883087942",,"7,46480926431",,MUNICIPIO,
05,05250,05250008,ANTIOQUIA,EL BAGRE,LAS SARDINAS EL PUENTE,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,6638267092266",,"7,7022115229294",,MUNICIPIO,
05,05250,05250009,ANTIOQUIA,EL BAGRE,SANTA BÁRBARA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,7087934332",,"7,82385105012",,MUNICIPIO,
05,05250,05250010,ANTIOQUIA,EL BAGRE,MUQUI,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,6994390654",,"7,79409096672",,MUNICIPIO,
05,05250,05250011,ANTIOQUIA,EL BAGRE,BORRACHERA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,6638267092266",,"7,7022115229294",,MUNICIPIO,
05,05250,05250012,ANTIOQUIA,EL BAGRE,CAÑO CLARO,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,6638267092266",,"7,7022115229294",,MUNICIPIO,
05,05250,05250013,ANTIOQUIA,EL BAGRE,LOS ALMENDROS,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,6638267092266",,"7,7022115229294",,MUNICIPIO,
05,05264,05264000,ANTIOQUIA,ENTRERRÍOS,ENTRERRÍOS,CABECERA MUNICIPAL (CM),"-75,5171548466",,"6,56665004926",,MUNICIPIO,
05,05266,05266000,ANTIOQUIA,ENVIGADO,ENVIGADO,CABECERA MUNICIPAL (CM),"-75,5831907344",,"6,16666179755",,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
05,05266,05266001,ANTIOQUIA,ENVIGADO,LAS PALMAS,CENTRO POBLADO (CP),"-75,5350338857",,"6,15382633526",,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
05,05266,05266005,ANTIOQUIA,ENVIGADO,EL CRISTO,CENTRO POBLADO (CP),"-75,5462055095111",,"6,1533310329558",,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
05,05266,05266006,ANTIOQUIA,ENVIGADO,EL CHINGUI  2,CENTRO POBLADO (CP),"-75,5462055095111",,"6,1533310329558",,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
05,05266,05266007,ANTIOQUIA,ENVIGADO,LA ULTIMA COPA,CENTRO POBLADO (CP),"-75,5462055095111",,"6,1533310329558",,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
05,05266,05266008,ANTIOQUIA,ENVIGADO,PARCELACION ACUARELA,CENTRO POBLADO (CP),"-75,5462055095111",,"6,1533310329558",,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
05,05266,05266009,ANTIOQUIA,ENVIGADO,PARCELACION ALAMOS DEL ESCOBERO,CENTRO POBLADO (CP),"-75,5462055095111",,"6,1533310329558",,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
05,05266,05266010,ANTIOQUIA,ENVIGADO,PARCELACION ALDEA DE PALMA VERDE,CENTRO POBLADO (CP),"-75,5462055095111",,"6,1533310329558",,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
05,05266,05266011,ANTIOQUIA,ENVIGADO,PARCELACION CAMPESTRE SERRANIAS,CENTRO POBLADO (CP),"-75,5462055095111",,"6,1533310329558",,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
05,05266,05266012,ANTIOQUIA,ENVIGADO,PARCELACION CASAS BELLO MONTE,CENTRO POBLADO (CP),"-75,5462055095111",,"6,1533310329558",,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
05,05266,05266013,ANTIOQUIA,ENVIGADO,PARCELACION CASAS DE CAMPO,CENTRO POBLADO (CP),"-75,5462055095111",,"6,1533310329558",,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
05,05266,05266014,ANTIOQUIA,ENVIGADO,PARCELACION CONJUNTO RESIDENCIAL BELLA TIERRA,CENTRO POBLADO (CP),"-75,5462055095111",,"6,1533310329558",,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
05,05266,05266015,ANTIOQUIA,ENVIGADO,PARCELACION ENANILLOS,CENTRO POBLADO (CP),"-75,5462055095111",,"6,1533310329558",,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
05,05266,05266016,ANTIOQUIA,ENVIGADO,PARCELACION ESCOBERO,CENTRO POBLADO (CP),"-75,5462055095111",,"6,1533310329558",,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
05,05266,05266017,ANTIOQUIA,ENVIGADO,PARCELACION HACIENDA ARRAYANES,CENTRO POBLADO (CP),"-75,5462055095111",,"6,1533310329558",,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
05,05266,05266018,ANTIOQUIA,ENVIGADO,PARCELACION LAS PALMITAS,CENTRO POBLADO (CP),"-75,5462055095111",,"6,1533310329558",,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
05,05266,05266019,ANTIOQUIA,ENVIGADO,PARCELACION LEMONT,CENTRO POBLADO (CP),"-75,5462055095111",,"6,1533310329558",,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
05,05266,05266020,ANTIOQUIA,ENVIGADO,PARCELACION PRADO LARGO,CENTRO POBLADO (CP),"-75,5462055095111",,"6,1533310329558",,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
05,05266,05266021,ANTIOQUIA,ENVIGADO,PARCELACION SAN SEBASTIAN,CENTRO POBLADO (CP),"-75,5462055095111",,"6,1533310329558",,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
